Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Fruit,Category,Item,Metric,Domain,Domain Category,Value,CV (%),use,name,code,Value_numeric,CV_numeric
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROCKCASTLE,203,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,ROWAN,205,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WHITLEY,235,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,51.3,NA,NA,NA,2,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,55.9,NA,NA,NA,2,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,16.7,NA,NA,NA,2,16.7
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,19.7,NA,NA,NA,2,19.7
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,5,51.3,NA,NA,NA,5,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,5,55.9,NA,NA,NA,5,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,51.3,NA,NA,NA,3,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,CRITTENDEN,55,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,55.9,NA,NA,NA,3,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,5,(L),NA,NA,NA,5,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,4,(L),NA,NA,NA,4,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,(L),NA,NA,NA,4,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,51.3,NA,NA,NA,1,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,HENDERSON,101,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,55.9,NA,NA,NA,1,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,51.3,NA,NA,NA,3,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,55.9,NA,NA,NA,3,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,12,19.7,NA,NA,NA,12,19.7
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,9,51.3,NA,NA,NA,9,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,10,55.9,NA,NA,NA,10,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,TODD,219,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,62.1,NA,NA,NA,2,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,55.9,NA,NA,NA,1,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,MIDWESTERN,20,UNION,225,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,62.1,NA,NA,NA,1,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,BOONE,15,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,51.3,NA,NA,NA,2,51.3
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,55.9,NA,NA,NA,4,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,CAMPBELL,37,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,62.1,NA,NA,NA,2,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GALLATIN,77,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GALLATIN,77,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GALLATIN,77,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,55.9,NA,NA,NA,3,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GALLATIN,77,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,62.1,NA,NA,NA,3,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,GRANT,81,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,4,(L),NA,NA,NA,4,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,(L),NA,NA,NA,4,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,HENRY,103,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,1,19.7,NA,NA,NA,1,19.7
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,4,55.9,NA,NA,NA,4,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,KENTON,117,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,62.1,NA,NA,NA,3,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,2,(L),NA,NA,NA,2,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OLDHAM,185,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,3,(L),NA,NA,NA,3,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,1,(L),NA,NA,NA,1,NA
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA GROWN,NA,NA,NA,TOTAL,NOT SPECIFIED,6,55.9,NA,NA,NA,6,55.9
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,OWEN,187,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,5,62.1,NA,NA,NA,5,62.1
CENSUS,2022,YEAR,NA,COUNTY,KENTUCKY,21,NORTHERN,40,PENDLETON,191,NA,NA,0,NA,STRAWBERRIES,STRAWBERRIES - ACRES BEARING,NA,NA,NA,TOTAL,NOT SPECIFIED,(D),(D),NA,NA,NA,NA,NA
